Age,Gender,Region,NetworkCoverage,InternetSpeed,CustomerSupport,AppExperience,PlanSatisfaction,CallQuality,Duration,FeedbackText,SatisfactionScore
62,Female,Tamil Nadu,7,4,4,8,4,6,8.9,"Good internet speed, even during peak hours.",42
34,Female,Andhra Pradesh,4,4,10,8,9,5,4.5,Internet is fast and reliable.,76
18,Female,Tamil Nadu,5,9,7,7,1,9,0.7,Customer support is very helpful.,60
39,Female,Kerala,2,7,5,3,1,3,5.9,Great experience overall.,46
19,Male,Andhra Pradesh,6,7,10,6,4,5,5.9,Poor network coverage indoors.,73
49,Male,Kerala,7,1,8,9,2,10,2.8,App crashes during recharge.,39
43,Female,Kerala,1,10,2,7,3,1,4.8,Signal drops frequently in my area.,54
20,Female,Telangana,5,2,5,4,3,3,2.4,Internet is fast and reliable.,32
36,Female,Kerala,3,10,8,9,6,2,5.4,Poor network coverage indoors.,77
49,Female,Kerala,3,6,5,8,9,10,5.5,Signal drops frequently in my area.,64
44,Male,Telangana,8,5,1,4,5,7,6.1,The mobile app is slow to load.,41
52,Male,Andhra Pradesh,1,8,2,8,9,10,8.5,Great experience overall.,59
61,Male,Tamil Nadu,1,6,4,8,1,6,9.0,Poor network coverage indoors.,39
26,Female,Andhra Pradesh,6,5,3,3,4,9,8.1,Great experience overall.,44
18,Male,Karnataka,2,4,4,1,1,4,8.0,I am satisfied with my plan.,31
43,Male,Telangana,5,1,5,6,9,10,4.3,App crashes during recharge.,51
59,Female,Karnataka,1,8,1,6,9,4,1.0,Signal drops frequently in my area.,56
45,Female,Telangana,1,2,7,5,3,3,2.0,The mobile app is slow to load.,41
34,Male,Telangana,6,8,5,9,6,9,9.8,Poor network coverage indoors.,64
53,Male,Kerala,5,6,2,3,4,9,8.6,Great experience overall.,38
63,Female,Telangana,10,4,10,5,7,1,5.6,Customer support is very helpful.,68
41,Female,Tamil Nadu,5,9,3,3,4,8,7.7,The mobile app is slow to load.,57
58,Female,Karnataka,3,4,8,1,10,10,5.7,I am satisfied with my plan.,75
24,Female,Kerala,9,7,5,10,3,2,6.1,Customer support is very helpful.,52
64,Male,Andhra Pradesh,1,8,2,1,6,5,8.8,The mobile app is slow to load.,53
64,Male,Tamil Nadu,10,9,3,8,3,8,7.4,"Good internet speed, even during peak hours.",53
49,Male,Tamil Nadu,2,3,8,5,1,3,9.1,Poor network coverage indoors.,40
61,Male,Karnataka,2,2,4,8,1,10,3.8,"Good internet speed, even during peak hours.",23
25,Male,Karnataka,5,6,1,1,7,3,2.5,Poor network coverage indoors.,48
19,Female,Tamil Nadu,4,6,5,10,10,1,5.7,App crashes during recharge.,68
26,Male,Andhra Pradesh,6,1,8,3,8,10,2.2,Internet is fast and reliable.,62
52,Female,Andhra Pradesh,2,6,4,9,5,4,6.7,Great experience overall.,52
39,Female,Karnataka,8,4,7,10,9,3,5.2,Call quality could be better.,64
36,Female,Tamil Nadu,3,4,4,3,8,1,2.1,App crashes during recharge.,48
40,Male,Kerala,6,10,9,9,3,6,6.7,Poor network coverage indoors.,74
50,Female,Tamil Nadu,6,10,3,6,7,7,9.3,"Good internet speed, even during peak hours.",68
55,Female,Karnataka,3,3,2,8,1,7,1.9,Internet is fast and reliable.,23
54,Female,Telangana,9,5,2,1,1,6,6.5,Signal drops frequently in my area.,30
29,Male,Karnataka,5,10,3,5,2,5,1.3,"Good internet speed, even during peak hours.",53
47,Female,Karnataka,3,7,4,2,8,1,3.7,App crashes during recharge.,59
40,Female,Telangana,6,3,5,6,9,9,0.6,Great experience overall.,57
39,Female,Telangana,5,3,7,7,8,4,5.0,Customer support is very helpful.,56
51,Male,Kerala,5,2,2,7,9,2,6.8,The mobile app is slow to load.,41
38,Male,Karnataka,2,10,8,7,1,2,1.0,Great experience overall.,64
27,Female,Tamil Nadu,3,3,8,3,10,5,6.3,App crashes during recharge.,69
60,Male,Kerala,3,7,5,7,6,4,6.1,Great experience overall.,63
23,Female,Telangana,10,6,4,5,4,3,4.6,Internet is fast and reliable.,52
49,Male,Karnataka,8,5,9,1,6,5,1.6,Great experience overall.,62
28,Male,Andhra Pradesh,7,5,8,7,8,9,4.3,Customer support is very helpful.,72
27,Female,Andhra Pradesh,4,2,7,3,4,8,2.9,"Good internet speed, even during peak hours.",46
28,Female,Andhra Pradesh,5,9,5,8,3,3,5.6,Call quality could be better.,61
43,Male,Kerala,10,5,3,9,6,7,3.1,I am satisfied with my plan.,51
25,Male,Telangana,7,3,10,4,8,5,1.7,Customer support is very helpful.,68
44,Female,Karnataka,6,6,6,9,2,1,1.2,Call quality could be better.,44
33,Male,Tamil Nadu,5,3,8,9,10,6,5.9,Internet is fast and reliable.,70
42,Female,Andhra Pradesh,10,3,9,1,4,1,4.1,Call quality could be better.,54
46,Female,Tamil Nadu,6,7,4,4,10,5,7.4,"Good internet speed, even during peak hours.",66
26,Female,Andhra Pradesh,5,9,6,1,5,2,5.9,The mobile app is slow to load.,70
55,Male,Karnataka,8,3,2,1,4,8,4.9,Poor network coverage indoors.,34
25,Male,Telangana,6,9,5,9,2,8,5.0,Internet is fast and reliable.,58
56,Male,Tamil Nadu,9,8,7,6,6,6,9.9,Great experience overall.,66
63,Male,Telangana,3,10,6,6,6,9,3.4,The mobile app is slow to load.,75
55,Male,Telangana,6,9,8,1,2,10,6.0,I am satisfied with my plan.,66
54,Female,Telangana,1,6,10,4,1,8,5.2,App crashes during recharge.,58
61,Male,Telangana,6,2,8,3,2,3,5.7,The mobile app is slow to load.,40
47,Male,Karnataka,5,4,3,9,7,3,7.1,Customer support is very helpful.,48
31,Female,Kerala,6,1,4,2,5,7,0.5,Poor network coverage indoors.,35
60,Male,Andhra Pradesh,6,3,5,7,4,1,1.5,Customer support is very helpful.,43
58,Female,Telangana,8,5,9,6,2,7,3.0,Customer support is very helpful.,51
22,Male,Karnataka,8,5,1,10,6,7,5.2,"Good internet speed, even during peak hours.",36
27,Female,Tamil Nadu,9,8,10,10,5,8,1.5,"Good internet speed, even during peak hours.",74
40,Female,Karnataka,4,1,4,8,9,6,8.1,The mobile app is slow to load.,49
49,Male,Karnataka,1,5,2,5,2,5,4.5,I am satisfied with my plan.,32
20,Male,Tamil Nadu,10,9,5,3,9,8,0.7,Call quality could be better.,72
19,Male,Telangana,7,6,5,7,4,10,6.5,I am satisfied with my plan.,53
54,Female,Andhra Pradesh,1,3,1,6,1,6,9.2,App crashes during recharge.,17
47,Male,Andhra Pradesh,6,5,9,10,2,6,5.0,Customer support is very helpful.,49
21,Female,Tamil Nadu,7,2,6,9,3,5,8.8,Poor network coverage indoors.,33
29,Female,Telangana,7,1,2,9,1,9,1.7,Great experience overall.,17
39,Female,Karnataka,2,5,7,6,9,5,2.6,The mobile app is slow to load.,66
21,Female,Tamil Nadu,9,4,6,10,3,9,8.4,I am satisfied with my plan.,45
39,Female,Karnataka,9,9,9,6,5,2,6.4,App crashes during recharge.,75
28,Female,Karnataka,3,4,9,9,2,5,9.5,App crashes during recharge.,51
44,Male,Kerala,2,5,9,6,10,10,9.0,Signal drops frequently in my area.,82
18,Male,Tamil Nadu,1,3,2,6,5,4,6.8,I am satisfied with my plan.,35
39,Female,Kerala,8,6,6,9,6,1,8.9,Great experience overall.,62
23,Female,Tamil Nadu,1,10,9,3,9,7,7.7,Great experience overall.,93
35,Female,Karnataka,2,5,8,9,8,1,4.8,"Good internet speed, even during peak hours.",74
59,Male,Telangana,3,9,3,9,3,7,4.1,"Good internet speed, even during peak hours.",51
23,Male,Andhra Pradesh,7,6,5,3,2,7,1.0,Signal drops frequently in my area.,38
38,Male,Kerala,5,4,2,10,5,8,5.5,Internet is fast and reliable.,41
22,Female,Karnataka,7,10,6,4,4,4,2.4,Great experience overall.,71
42,Female,Andhra Pradesh,9,2,10,9,4,1,8.1,Signal drops frequently in my area.,54
57,Male,Kerala,10,8,6,3,10,7,9.4,App crashes during recharge.,77
47,Female,Tamil Nadu,6,2,8,4,3,9,1.2,Great experience overall.,47
57,Female,Karnataka,7,8,8,7,8,10,5.7,"Good internet speed, even during peak hours.",79
59,Female,Telangana,3,4,7,5,10,1,9.2,App crashes during recharge.,67
60,Male,Telangana,4,5,7,1,10,5,5.0,Call quality could be better.,71
54,Male,Andhra Pradesh,6,4,6,5,3,5,8.0,App crashes during recharge.,47
50,Female,Tamil Nadu,8,8,1,9,5,7,4.2,Poor network coverage indoors.,46
23,Female,Tamil Nadu,2,10,10,3,9,2,3.2,Customer support is very helpful.,93
32,Female,Tamil Nadu,3,7,5,2,4,1,3.2,Poor network coverage indoors.,50
23,Female,Andhra Pradesh,3,1,1,1,10,8,2.2,Signal drops frequently in my area.,44
26,Male,Andhra Pradesh,2,4,3,3,7,4,0.7,Call quality could be better.,50
34,Male,Telangana,2,9,8,1,6,3,0.5,I am satisfied with my plan.,72
61,Male,Kerala,5,7,7,4,8,5,9.7,Customer support is very helpful.,70
57,Male,Karnataka,7,4,4,3,2,10,7.3,App crashes during recharge.,35
33,Male,Karnataka,3,2,8,6,10,4,8.5,The mobile app is slow to load.,62
58,Female,Andhra Pradesh,2,5,4,2,1,7,2.5,Customer support is very helpful.,29
31,Male,Kerala,5,8,9,2,9,6,7.9,"Good internet speed, even during peak hours.",82
43,Female,Telangana,8,4,3,10,4,10,4.7,The mobile app is slow to load.,36
19,Male,Karnataka,6,1,10,9,5,10,9.0,Signal drops frequently in my area.,50
40,Female,Karnataka,8,5,8,9,5,8,6.7,"Good internet speed, even during peak hours.",57
62,Male,Telangana,1,10,10,4,2,3,9.7,Customer support is very helpful.,74
61,Female,Andhra Pradesh,2,4,10,6,8,8,5.2,Poor network coverage indoors.,70
28,Male,Kerala,6,9,1,3,9,6,7.8,Internet is fast and reliable.,66
26,Male,Telangana,1,9,10,10,10,9,3.4,Call quality could be better.,96
31,Male,Karnataka,7,5,2,3,9,2,8.9,Call quality could be better.,49
37,Male,Kerala,6,4,10,6,3,9,5.3,Call quality could be better.,58
41,Male,Andhra Pradesh,7,4,8,9,4,3,7.1,Poor network coverage indoors.,53
29,Female,Telangana,4,5,5,6,1,6,8.5,Customer support is very helpful.,34
25,Male,Karnataka,2,5,10,9,3,9,6.1,The mobile app is slow to load.,64
34,Male,Telangana,5,9,2,3,5,8,9.5,I am satisfied with my plan.,56
40,Female,Karnataka,4,9,2,2,10,6,1.7,Great experience overall.,69
53,Female,Telangana,9,7,3,5,5,1,1.6,App crashes during recharge.,52
42,Female,Tamil Nadu,8,6,3,7,10,6,4.4,I am satisfied with my plan.,59
53,Female,Kerala,7,10,1,3,10,9,4.9,Internet is fast and reliable.,68
53,Female,Telangana,10,10,10,6,2,4,3.7,App crashes during recharge.,69
27,Female,Andhra Pradesh,5,7,6,9,5,3,7.9,I am satisfied with my plan.,56
19,Male,Kerala,2,3,8,4,4,10,4.9,I am satisfied with my plan.,47
37,Male,Karnataka,2,4,6,2,9,10,2.9,Great experience overall.,60
56,Male,Andhra Pradesh,6,4,3,8,7,9,9.1,"Good internet speed, even during peak hours.",49
53,Male,Tamil Nadu,6,3,7,9,5,5,4.0,Call quality could be better.,46
29,Male,Kerala,3,8,8,7,8,7,6.5,Call quality could be better.,80
33,Male,Karnataka,8,9,7,8,2,3,7.7,Customer support is very helpful.,56
28,Female,Telangana,4,7,9,1,5,7,9.2,App crashes during recharge.,68
22,Female,Andhra Pradesh,8,4,7,4,7,8,5.9,The mobile app is slow to load.,59
28,Female,Telangana,4,9,1,1,8,9,5.6,Great experience overall.,65
20,Male,Tamil Nadu,8,2,3,8,2,5,2.9,"Good internet speed, even during peak hours.",28
30,Male,Andhra Pradesh,6,5,3,3,3,8,5.8,Poor network coverage indoors.,42
57,Male,Tamil Nadu,2,6,1,5,9,8,1.7,App crashes during recharge.,49
24,Female,Tamil Nadu,3,10,5,4,5,6,9.5,I am satisfied with my plan.,68
19,Female,Andhra Pradesh,4,1,10,5,8,7,8.3,The mobile app is slow to load.,59
55,Male,Andhra Pradesh,9,3,6,2,4,2,8.1,"Good internet speed, even during peak hours.",47
46,Female,Tamil Nadu,8,1,3,7,1,1,4.5,"Good internet speed, even during peak hours.",20
64,Male,Tamil Nadu,7,8,5,8,8,3,3.4,Call quality could be better.,68
23,Male,Andhra Pradesh,6,8,7,2,7,3,6.5,Great experience overall.,72
41,Male,Telangana,7,1,3,5,5,10,2.9,Great experience overall.,32
53,Female,Andhra Pradesh,7,2,6,3,10,7,2.9,"Good internet speed, even during peak hours.",59
58,Female,Tamil Nadu,8,5,10,8,3,10,4.7,Great experience overall.,59
48,Female,Telangana,4,8,4,10,2,1,6.9,Signal drops frequently in my area.,45
62,Male,Telangana,6,9,8,5,7,3,9.1,Call quality could be better.,75
40,Male,Telangana,8,4,2,3,10,6,9.5,Great experience overall.,56
33,Female,Andhra Pradesh,10,1,7,9,3,3,1.6,Call quality could be better.,41
41,Male,Karnataka,5,5,9,5,4,10,3.8,Internet is fast and reliable.,58
56,Male,Andhra Pradesh,9,4,4,2,10,1,3.7,Great experience overall.,56
50,Female,Telangana,4,4,8,2,8,1,7.1,App crashes during recharge.,71
44,Female,Andhra Pradesh,9,6,10,5,10,9,9.0,I am satisfied with my plan.,87
59,Female,Andhra Pradesh,10,7,3,2,5,2,1.8,Customer support is very helpful.,52
65,Female,Andhra Pradesh,9,5,7,1,3,5,7.7,Poor network coverage indoors.,49
44,Female,Tamil Nadu,7,2,9,3,3,6,6.5,"Good internet speed, even during peak hours.",50
37,Female,Karnataka,1,3,5,6,7,4,2.3,Customer support is very helpful.,50
44,Female,Karnataka,10,8,3,1,8,3,7.1,Signal drops frequently in my area.,68
51,Female,Karnataka,5,1,6,1,2,10,7.8,Call quality could be better.,31
32,Male,Tamil Nadu,10,1,4,5,9,8,9.8,Poor network coverage indoors.,47
54,Male,Andhra Pradesh,6,10,9,7,10,9,6.6,Poor network coverage indoors.,95
30,Male,Telangana,10,7,7,7,2,1,7.5,App crashes during recharge.,51
19,Male,Tamil Nadu,6,5,10,10,1,2,7.7,I am satisfied with my plan.,56
48,Male,Andhra Pradesh,9,7,9,1,8,9,1.8,App crashes during recharge.,77
25,Female,Tamil Nadu,8,5,2,1,6,10,2.5,App crashes during recharge.,39
54,Female,Tamil Nadu,4,6,3,6,10,10,3.6,Poor network coverage indoors.,65
53,Male,Andhra Pradesh,2,7,8,1,9,8,1.3,Poor network coverage indoors.,80
62,Male,Kerala,2,3,1,5,7,6,6.6,Great experience overall.,34
45,Female,Telangana,10,8,1,7,10,10,3.4,Call quality could be better.,62
47,Female,Telangana,8,10,1,4,1,4,3.0,Great experience overall.,39
37,Male,Telangana,7,7,2,8,1,3,3.4,Customer support is very helpful.,35
57,Male,Tamil Nadu,2,2,9,10,6,6,9.3,Customer support is very helpful.,54
47,Male,Telangana,1,5,10,5,7,4,4.0,I am satisfied with my plan.,70
53,Male,Telangana,9,4,9,9,9,8,5.9,Poor network coverage indoors.,73
55,Female,Andhra Pradesh,3,1,6,3,8,1,3.4,App crashes during recharge.,52
21,Male,Telangana,9,9,1,7,6,6,9.8,"Good internet speed, even during peak hours.",56
48,Female,Andhra Pradesh,8,8,7,9,6,8,4.6,"Good internet speed, even during peak hours.",65
19,Male,Andhra Pradesh,6,10,4,9,4,9,2.0,The mobile app is slow to load.,61
31,Male,Kerala,2,7,2,2,3,5,8.4,App crashes during recharge.,37
40,Female,Tamil Nadu,3,7,10,10,8,8,6.9,"Good internet speed, even during peak hours.",79
28,Male,Kerala,9,10,3,8,10,2,7.0,App crashes during recharge.,77
52,Male,Karnataka,6,3,3,8,7,2,9.4,"Good internet speed, even during peak hours.",44
26,Male,Kerala,3,6,2,4,2,9,9.6,I am satisfied with my plan.,31
23,Male,Karnataka,10,4,4,2,3,9,5.7,The mobile app is slow to load.,37
43,Male,Andhra Pradesh,5,6,6,7,4,8,8.6,Great experience overall.,51
50,Female,Kerala,1,8,1,10,7,3,6.5,I am satisfied with my plan.,58
63,Male,Karnataka,10,5,9,4,5,3,1.5,Call quality could be better.,67
52,Female,Kerala,6,7,6,1,3,10,6.9,The mobile app is slow to load.,49
42,Male,Telangana,10,9,2,10,9,4,2.7,Customer support is very helpful.,70
43,Female,Karnataka,4,3,8,3,3,6,0.8,App crashes during recharge.,47
53,Male,Tamil Nadu,1,1,4,2,3,2,3.2,Customer support is very helpful.,23
18,Female,Andhra Pradesh,10,9,10,5,3,3,3.9,Call quality could be better.,77
56,Female,Andhra Pradesh,5,1,10,4,6,4,8.6,Customer support is very helpful.,60
61,Male,Kerala,1,3,8,8,9,6,1.5,"Good internet speed, even during peak hours.",63
18,Female,Telangana,10,1,10,3,4,2,5.2,Call quality could be better.,54
30,Male,Tamil Nadu,7,1,1,1,5,6,8.4,Internet is fast and reliable.,21
58,Male,Karnataka,4,4,2,9,3,3,7.3,The mobile app is slow to load.,33
60,Female,Karnataka,7,2,8,9,7,10,3.1,Customer support is very helpful.,55
25,Male,Karnataka,1,9,6,2,9,7,8.1,I am satisfied with my plan.,81
37,Female,Tamil Nadu,4,10,3,3,7,6,8.9,Customer support is very helpful.,63
20,Male,Tamil Nadu,7,1,1,6,5,5,7.4,Poor network coverage indoors.,19
36,Male,Telangana,3,9,8,10,3,10,8.3,App crashes during recharge.,63
59,Female,Tamil Nadu,5,5,9,9,7,6,9.3,Customer support is very helpful.,69
54,Male,Telangana,7,10,6,10,2,3,8.2,I am satisfied with my plan.,60
49,Male,Tamil Nadu,9,6,7,1,9,5,4.8,App crashes during recharge.,76
64,Male,Karnataka,7,9,4,6,8,1,3.0,Great experience overall.,70
51,Female,Andhra Pradesh,7,6,5,8,6,3,0.9,Internet is fast and reliable.,57
22,Female,Kerala,7,10,8,5,1,2,3.1,App crashes during recharge.,64
54,Female,Kerala,1,3,3,5,2,7,7.5,Signal drops frequently in my area.,24
64,Female,Kerala,10,5,3,8,8,8,4.1,App crashes during recharge.,52
20,Female,Kerala,6,4,10,3,5,4,2.4,Great experience overall.,67
52,Male,Kerala,1,5,2,5,2,1,5.2,App crashes during recharge.,27
25,Female,Tamil Nadu,6,2,6,4,1,9,3.5,Internet is fast and reliable.,25
50,Male,Karnataka,4,6,5,9,1,4,4.4,Customer support is very helpful.,45
40,Female,Andhra Pradesh,1,10,1,9,7,10,3.1,Signal drops frequently in my area.,64
35,Male,Telangana,3,1,6,10,9,8,9.0,Great experience overall.,55
51,Male,Tamil Nadu,1,1,4,5,1,2,8.1,Customer support is very helpful.,17
29,Male,Kerala,3,3,4,9,2,4,8.9,Customer support is very helpful.,28
42,Male,Tamil Nadu,7,1,7,4,1,4,3.7,The mobile app is slow to load.,27
38,Female,Tamil Nadu,6,1,8,2,5,10,4.2,Call quality could be better.,50
19,Female,Andhra Pradesh,1,6,3,2,4,10,7.7,Poor network coverage indoors.,41
36,Male,Andhra Pradesh,9,7,9,4,5,2,7.3,Signal drops frequently in my area.,74
45,Female,Karnataka,1,8,6,9,2,1,5.1,Call quality could be better.,53
55,Male,Tamil Nadu,10,8,4,2,10,8,2.4,Customer support is very helpful.,70
63,Female,Karnataka,7,5,7,1,2,10,1.2,The mobile app is slow to load.,50
54,Female,Andhra Pradesh,2,2,5,1,3,6,9.1,Customer support is very helpful.,31
44,Male,Kerala,6,1,1,8,7,9,8.8,App crashes during recharge.,33
43,Female,Kerala,5,3,5,6,5,7,2.1,Internet is fast and reliable.,43
36,Female,Telangana,1,10,2,7,8,4,2.2,Signal drops frequently in my area.,72
39,Female,Kerala,1,8,5,6,2,9,2.6,Call quality could be better.,48
52,Male,Kerala,8,9,8,8,4,10,3.5,Internet is fast and reliable.,66
23,Male,Tamil Nadu,6,4,9,1,9,6,8.4,Call quality could be better.,74
35,Female,Kerala,5,8,10,4,3,10,3.0,The mobile app is slow to load.,74
56,Male,Kerala,10,6,8,7,5,6,9.8,I am satisfied with my plan.,65
61,Male,Karnataka,6,1,7,9,3,2,3.7,Signal drops frequently in my area.,40
41,Female,Kerala,10,4,9,10,7,9,2.1,Signal drops frequently in my area.,64
33,Female,Kerala,10,6,4,10,3,4,2.5,App crashes during recharge.,45
49,Female,Kerala,10,2,8,2,2,3,9.9,The mobile app is slow to load.,42
50,Female,Karnataka,1,9,9,3,9,2,6.1,Call quality could be better.,92
31,Female,Andhra Pradesh,5,8,8,8,3,9,9.1,Call quality could be better.,62
24,Female,Andhra Pradesh,2,9,7,9,6,5,3.3,Internet is fast and reliable.,69
65,Male,Kerala,3,10,6,3,1,10,3.4,I am satisfied with my plan.,52
50,Female,Telangana,6,7,5,7,4,10,9.5,Poor network coverage indoors.,55
51,Female,Karnataka,8,1,4,4,2,4,7.3,Customer support is very helpful.,22
57,Male,Telangana,8,1,2,4,3,1,2.4,The mobile app is slow to load.,22
30,Female,Andhra Pradesh,2,9,9,9,7,9,6.7,App crashes during recharge.,85
64,Female,Karnataka,8,2,2,2,5,6,1.0,Signal drops frequently in my area.,28
40,Female,Tamil Nadu,9,6,9,9,5,9,4.0,Call quality could be better.,63
43,Female,Kerala,4,5,5,2,5,7,9.0,App crashes during recharge.,52
32,Female,Karnataka,2,5,4,6,4,9,9.5,"Good internet speed, even during peak hours.",38
24,Male,Karnataka,2,6,9,10,10,9,2.8,"Good internet speed, even during peak hours.",86
52,Female,Karnataka,7,4,1,9,9,4,9.2,"Good internet speed, even during peak hours.",42
56,Female,Telangana,9,10,2,6,9,10,6.5,Great experience overall.,69
65,Female,Telangana,9,8,3,9,7,2,1.9,Call quality could be better.,59
49,Male,Tamil Nadu,8,10,5,6,9,5,4.2,Customer support is very helpful.,80
26,Male,Tamil Nadu,4,10,8,6,2,4,9.3,I am satisfied with my plan.,67
36,Male,Tamil Nadu,10,7,8,5,4,5,6.0,I am satisfied with my plan.,62
23,Female,Andhra Pradesh,6,5,10,9,1,1,4.4,Call quality could be better.,54
47,Female,Tamil Nadu,8,2,5,2,1,7,7.9,I am satisfied with my plan.,29
45,Female,Telangana,10,8,4,10,6,2,3.6,The mobile app is slow to load.,61
46,Male,Kerala,2,8,9,7,10,7,1.0,Poor network coverage indoors.,93
37,Female,Kerala,10,1,8,4,4,2,4.1,Great experience overall.,47
44,Male,Andhra Pradesh,8,1,7,4,10,9,5.4,"Good internet speed, even during peak hours.",55
43,Male,Andhra Pradesh,7,3,1,8,9,5,7.1,Internet is fast and reliable.,39
21,Female,Andhra Pradesh,7,7,8,5,2,4,5.4,"Good internet speed, even during peak hours.",59
48,Male,Andhra Pradesh,3,6,4,9,10,3,4.2,Signal drops frequently in my area.,63
63,Male,Tamil Nadu,1,9,3,8,8,9,0.6,App crashes during recharge.,64
39,Male,Tamil Nadu,9,6,8,8,1,5,4.4,Call quality could be better.,53
20,Male,Kerala,10,2,4,1,7,7,1.1,App crashes during recharge.,39
33,Male,Andhra Pradesh,10,4,4,1,4,3,6.0,Great experience overall.,45
45,Male,Tamil Nadu,8,1,1,7,7,9,9.2,"Good internet speed, even during peak hours.",28
42,Female,Andhra Pradesh,9,10,6,3,8,9,9.4,"Good internet speed, even during peak hours.",84
25,Male,Andhra Pradesh,8,5,5,6,7,3,6.9,Call quality could be better.,61
45,Male,Telangana,3,4,1,1,3,3,6.0,Call quality could be better.,24
37,Female,Telangana,1,8,4,2,10,9,6.3,"Good internet speed, even during peak hours.",78
52,Female,Karnataka,4,1,10,9,7,10,6.2,I am satisfied with my plan.,64
46,Female,Kerala,2,2,7,10,6,6,2.9,Signal drops frequently in my area.,46
38,Female,Kerala,2,3,9,2,5,1,4.6,Poor network coverage indoors.,53
18,Female,Andhra Pradesh,7,4,9,9,4,1,9.2,Great experience overall.,61
27,Male,Tamil Nadu,3,5,7,10,5,6,8.0,"Good internet speed, even during peak hours.",61
38,Female,Kerala,8,1,7,8,2,3,3.0,Customer support is very helpful.,32
30,Female,Karnataka,3,10,9,10,2,10,2.7,Internet is fast and reliable.,70
52,Female,Karnataka,7,7,5,6,5,5,9.3,I am satisfied with my plan.,59
48,Female,Andhra Pradesh,8,10,7,5,8,7,2.7,Signal drops frequently in my area.,87
53,Female,Andhra Pradesh,3,4,10,2,4,1,9.5,Internet is fast and reliable.,58
18,Male,Telangana,6,1,5,9,7,2,5.8,App crashes during recharge.,40
35,Female,Telangana,5,6,5,5,8,4,7.3,"Good internet speed, even during peak hours.",65
40,Male,Tamil Nadu,10,4,4,1,4,7,7.2,The mobile app is slow to load.,39
